ctd_serial_ID,time_GMT,ctd_scan_count,ctd_pressure_db,ctd_temp_C,ctd_conduct_mSpcm,ctd_sal_PSU,ctd_O2_temp_C,ctd_O2_mLpL,ctd_O2_umolpL,ctd_O2_sat_perc,ctd_O2_umolpkg,ctd_O2_mgpL,ctd_O2_GG_umolpkg
9507,2017-01-04 18:20:54,1499,2.5,8.3875,37.2327,35.7028,8.3869,7.284,325.31,111.84,316.52,10.41,283.00728
9507,2017-01-04 18:40:54,1500,2.5,8.3034,37.175729,35.7273,8.3039,7.255,324.01,111.2,315.25,10.368,283.48381
9507,2017-01-04 19:00:54,1501,2.5,8.2098,37.092054,35.7329,8.2122,7.22,322.43,110.44,313.7,10.318,284.06116
9507,2017-01-04 19:20:55,1502,2.5,8.1737,37.0853,35.7626,8.1747,7.168,320.12,109.58,311.45,10.244,284.22798
9507,2017-01-04 19:40:55,1503,2.5,8.1612,37.092059,35.7826,8.1595,7.114,317.71,108.74,309.1,10.167,284.26542
9507,2017-01-04 20:00:55,1504,2.5,8.0314,36.973349,35.7875,8.04,7.083,316.35,107.96,307.76,10.123,285.07668
9507,2017-01-04 20:20:55,1505,2.5,7.8516,36.811465,35.7969,7.854,7.123,318.1,108.12,309.46,10.179,286.20207
9507,2017-01-04 20:40:56,1506,2.5,8.8038,37.928681,36.0198,8.7415,6.824,304.74,105.96,296.45,9.752,279.77975
9507,2017-01-04 21:00:53,1507,2.5,7.9375,36.945833,35.8541,7.9429,6.939,309.91,105.59,301.48,9.917,285.53502
9507,2017-01-04 21:20:55,1508,2.5,8.0098,37.006572,35.8455,8.0014,6.888,307.6,104.96,299.24,9.843,285.09308
9507,2017-01-04 21:40:55,1509,2.5,7.8513,36.863903,35.8541,7.8519,6.86,306.36,104.18,298.03,9.804,286.08487
9507,2017-01-04 22:00:56,1510,2.5,7.6431,36.65176,35.8381,7.6586,6.874,307.01,103.89,298.65,9.824,287.45429
9507,2017-01-04 22:20:56,1511,2.5,8.5206,37.632119,35.9936,8.4778,6.557,292.85,101.17,284.88,9.371,281.5814
9507,2017-01-04 22:40:54,1512,2.5,8.1341,37.181741,35.9068,8.1054,6.641,296.6,101.53,288.54,9.491,284.17937
9507,2017-01-04 23:00:55,1513,2.5,7.9851,37.029735,35.8959,7.9943,6.568,293.32,100.07,285.33,9.386,285.14536
9507,2017-01-04 23:20:55,1514,2.5,8.5477,37.58806,35.9189,8.5278,6.425,286.94,99.14,279.15,9.182,281.56559
9507,2017-01-04 23:40:54,1515,2.5,8.1526,37.20536,35.9132,8.141,6.469,288.91,98.95,281.05,9.245,284.04911
9507,2017-01-05 00:00:55,1516,2.5,8.0274,37.074766,35.9011,8.0402,6.445,287.82,98.29,279.99,9.21,284.86639
9507,2017-01-05 00:20:55,1517,2.5,8.2197,37.261342,35.9047,8.2259,6.371,284.53,97.58,276.79,9.105,283.64455
9507,2017-01-05 00:40:55,1518,2.5,8.2083,37.24614,35.9,8.2088,6.359,283.98,97.37,276.26,9.087,283.72582
9507,2017-01-05 01:00:55,1519,2.5,8.1432,37.183639,35.8995,8.1475,6.351,283.63,97.11,275.92,9.076,284.13713
9507,2017-01-05 01:20:55,1520,2.5,8.0784,37.113887,35.8909,8.056,6.338,283.05,96.76,275.35,9.057,284.56447
9507,2017-01-05 01:40:55,1521,2.5,8.1032,37.13897,35.8925,8.1035,6.322,282.34,96.57,274.66,9.035,284.40442
9507,2017-01-05 02:00:55,1522,2.5,7.8546,36.900693,35.8906,7.8677,6.334,282.87,96.22,275.17,9.052,285.98768
9507,2017-01-05 02:20:55,1523,2.5,7.9924,37.033408,35.8924,7.9815,6.301,281.4,96.02,273.75,9.005,285.1065
9507,2017-01-05 02:40:55,1524,2.5,7.8382,36.896021,35.9024,7.8434,6.307,281.68,95.78,274.01,9.014,286.0679
9507,2017-01-05 03:00:56,1525,2.5,8.0583,37.106241,35.9033,8.045,6.263,279.72,95.59,272.11,8.951,284.6661
9507,2017-01-05 03:20:55,1526,2.5,7.7594,36.812835,35.8934,7.7642,6.289,280.86,95.33,273.2,8.987,286.59118
9507,2017-01-05 03:40:56,1527,2.5,7.6376,36.685632,35.8808,7.6386,6.284,280.66,94.99,273.01,8.981,287.40043
9507,2017-01-05 04:00:56,1528,2.5,7.7734,36.815907,35.8822,7.7749,6.252,279.2,94.79,271.59,8.934,286.52429
9507,2017-01-05 04:20:56,1529,2.5,7.8676,36.919091,35.8971,7.863,6.254,279.29,95.03,271.69,8.937,285.89087
9507,2017-01-05 04:40:55,1530,2.5,8.0767,37.112642,35.8912,8.0742,6.219,277.75,94.95,270.2,8.888,284.57414
9507,2017-01-05 05:00:55,1531,2.5,7.5949,36.632062,35.8665,7.6038,6.239,278.65,94.21,271.06,8.917,287.70598
9507,2017-01-05 05:20:56,1532,2.5,7.4505,36.481496,35.8514,7.444,6.254,279.31,94.12,271.7,8.938,288.67294
9507,2017-01-05 05:40:57,1533,2.5,7.6808,36.710123,35.8628,7.6913,6.218,277.69,94.07,270.13,8.886,287.15966
9507,2017-01-05 06:00:56,1534,2.5,7.4976,36.531264,35.8571,7.493,6.224,277.98,93.77,270.4,8.895,288.35529
9507,2017-01-05 06:20:56,1535,2.5,7.7248,36.760194,35.8718,7.7259,6.206,277.17,93.99,269.62,8.869,286.85798
9507,2017-01-05 06:40:56,1536,2.5,7.7799,36.817088,35.8768,7.7807,6.195,276.66,93.94,269.12,8.853,286.49414
9507,2017-01-05 07:00:56,1537,2.5,7.5335,36.577937,35.8709,7.5431,6.221,277.81,93.8,270.24,8.89,288.09322
9507,2017-01-05 07:20:56,1538,2.5,8.0509,37.09557,35.8994,8.0359,6.18,275.99,94.29,268.48,8.831,284.72107
9507,2017-01-05 07:40:55,1539,2.5,7.5464,36.588665,35.8692,7.5435,6.223,277.93,93.87,270.35,8.893,288.01323
9507,2017-01-05 08:00:56,1540,2.5,7.6499,36.698143,35.8817,7.6543,6.204,277.08,93.81,269.53,8.867,287.3193
9507,2017-01-05 08:20:56,1541,2.5,7.7696,36.821227,35.892,7.7826,6.209,277.28,94.14,269.73,8.873,286.52855
9507,2017-01-05 08:40:56,1542,2.5,7.7441,36.791858,35.8864,7.7435,6.207,277.21,94.06,269.66,8.871,286.70398
9507,2017-01-05 09:00:56,1543,2.5,7.6917,36.739763,35.8838,7.6801,6.206,277.14,93.92,269.59,8.868,287.04586
9507,2017-01-05 09:20:56,1544,2.5,7.5622,36.610303,35.8766,7.573,6.241,278.75,94.18,271.15,8.92,287.89589
9507,2017-01-05 09:40:56,1545,2.5,7.7009,36.74301,35.8778,7.7089,6.285,280.67,95.13,273.03,8.981,286.99893
9507,2017-01-05 10:00:56,1546,2.5,7.7082,36.742891,35.8702,7.7167,6.302,281.44,95.4,273.78,9.006,286.96843
9507,2017-01-05 10:20:56,1547,2.5,7.8546,36.877564,35.8655,7.8461,6.312,281.91,95.87,274.24,9.021,286.04022
9507,2017-01-05 10:40:55,1548,2.5,7.794,36.820633,35.8662,7.7883,6.357,283.9,96.42,276.17,9.085,286.42639
9507,2017-01-05 11:00:56,1549,2.5,7.8428,36.871533,35.8712,7.8562,6.39,285.37,97.03,277.6,9.132,286.10389
9507,2017-01-05 11:20:56,1550,2.5,7.9644,36.973297,35.8562,7.9706,6.435,287.39,97.97,279.57,9.196,285.35974
9507,2017-01-05 11:40:55,1551,2.5,7.987,36.982827,35.8432,7.9834,6.471,288.98,98.56,281.13,9.247,285.2426
9507,2017-01-05 12:00:55,1552,2.5,7.9731,36.965955,35.8393,7.9641,6.527,291.5,99.38,283.57,9.328,285.33942
9507,2017-01-05 12:20:55,1553,2.5,7.8723,36.886612,35.8571,7.8838,6.607,295.05,100.38,287.03,9.442,285.94458
9507,2017-01-05 12:40:55,1554,2.5,8.0792,37.05218,35.8236,8.0772,6.624,295.81,101.08,287.78,9.466,284.69898
9507,2017-01-05 13:00:55,1555,2.5,8.0533,37.034526,35.8311,8.0466,6.673,298.03,101.79,289.94,9.537,284.84741
9507,2017-01-05 13:20:55,1556,2.5,8.1086,37.070311,35.813,8.0937,6.718,300.04,102.59,291.9,9.601,284.53473
9507,2017-01-05 13:40:55,1557,2.5,8.0998,37.063674,35.8148,8.0738,6.782,302.88,103.54,294.66,9.692,284.58644
9507,2017-01-05 14:00:55,1558,2.5,7.8671,36.867332,35.8416,7.875,6.861,306.4,104.22,298.07,9.805,286.01022
9507,2017-01-05 14:20:55,1559,2.5,8.0877,37.052001,35.8147,8.0876,6.889,307.68,105.15,299.33,9.846,284.66368
9507,2017-01-05 14:40:55,1560,2.5,8.0773,37.041989,35.8145,8.0742,6.918,308.96,105.56,300.57,9.886,284.7296
9507,2017-01-05 15:00:55,1561,2.5,8.0089,36.983713,35.8218,8.0113,6.947,310.26,105.85,301.83,9.928,285.14839
9507,2017-01-05 15:20:55,1562,2.5,7.7314,36.73775,35.8406,7.7413,7.02,313.53,106.32,305,10.033,286.88091
9507,2017-01-05 15:40:56,1563,2.5,7.8448,36.83174,35.8259,7.8408,7.043,314.54,106.92,305.99,10.065,286.18517
9507,2017-01-05 16:00:56,1564,2.5,7.8369,36.824825,35.8266,7.8428,7.063,315.44,107.21,306.86,10.094,286.23452
9507,2017-01-05 16:20:56,1565,2.5,7.9544,36.924821,35.8141,7.9443,7.06,315.32,107.44,306.75,10.09,285.5108
9507,2017-01-05 16:40:55,1566,2.5,7.9526,36.928609,35.8201,7.9667,7.057,315.15,107.38,306.59,10.085,285.51012
9507,2017-01-05 17:00:55,1567,2.5,7.7502,36.738929,35.8225,7.7666,7.087,316.52,107.36,307.92,10.129,286.7981
9507,2017-01-05 17:20:56,1568,2.5,7.7525,36.736685,35.8178,7.7528,7.074,315.94,107.17,307.35,10.11,286.79348
9507,2017-01-05 17:40:56,1569,2.5,7.8557,36.836291,35.8197,7.8526,7.028,313.86,106.71,305.33,10.043,286.12882
9507,2017-01-05 18:00:55,1570,2.5,7.61,36.608292,35.8249,7.6197,7.057,315.15,106.56,306.57,10.085,287.69543
9507,2017-01-05 18:20:56,1571,2.5,7.5871,36.585771,35.824,7.5934,7.049,314.79,106.38,306.22,10.073,287.84534
9507,2017-01-05 18:40:56,1572,2.5,7.5806,36.578934,35.8233,7.5892,7.002,312.7,105.66,304.19,10.006,287.88897
9507,2017-01-05 19:00:56,1573,2.5,7.601,36.597915,35.8229,7.6027,6.968,311.17,105.19,302.7,9.957,287.75782
9507,2017-01-05 19:20:56,1574,2.5,7.7183,36.708643,35.8226,7.7123,6.885,307.49,104.22,299.12,9.84,287.00339
9507,2017-01-05 19:40:56,1575,2.5,7.7355,36.727416,35.8252,7.7281,6.863,306.52,103.94,298.18,9.809,286.88714
9507,2017-01-05 20:00:56,1576,2.5,7.7135,36.703567,35.822,7.7091,6.838,305.4,103.51,297.1,9.773,287.03534
9507,2017-01-05 20:20:56,1577,2.5,7.3365,36.350049,35.8254,7.3511,6.889,307.66,103.39,299.27,9.845,289.47002
9507,2017-01-05 20:40:57,1578,2.5,7.5516,36.551234,35.823,7.5539,6.773,302.47,102.14,294.24,9.679,288.07711
9507,2017-01-05 21:00:56,1579,2.5,7.7027,36.679132,35.8066,7.6917,6.672,297.96,100.95,289.86,9.535,287.13729
9507,2017-01-05 21:20:56,1580,2.5,7.6607,36.639192,35.8063,7.6625,6.632,296.16,100.24,288.11,9.477,287.40771
9507,2017-01-05 21:40:56,1581,2.5,7.5599,36.547285,35.8101,7.5594,6.615,295.41,99.76,287.37,9.453,288.05045
9507,2017-01-05 22:00:56,1582,2.5,7.5238,36.510642,35.8074,7.5291,6.575,293.63,99.08,285.63,9.396,288.29005
9507,2017-01-05 22:20:56,1583,2.5,7.5126,36.497743,35.8049,7.5103,6.566,293.23,98.92,285.25,9.383,288.36804
9507,2017-01-05 22:40:56,1584,2.5,7.3214,36.328414,35.8173,7.3182,6.615,295.41,99.23,287.36,9.453,289.58579
9507,2017-01-05 23:00:57,1585,2.5,7.4825,36.473249,35.8092,7.4808,6.532,291.71,98.34,283.77,9.335,288.55397
9507,2017-01-05 23:20:57,1586,2.5,7.3564,36.35975,35.8155,7.3573,6.543,292.19,98.23,284.23,9.35,289.3615
9507,2017-01-05 23:40:57,1587,2.5,7.304,36.310841,35.816,7.2994,6.558,292.88,98.34,284.9,9.372,289.70206
9507,2017-01-06 00:00:57,1588,2.5,7.2604,36.27212,35.8187,7.2554,6.544,292.26,98.04,284.29,9.352,289.98171
9507,2017-01-06 00:20:57,1589,2.5,7.2629,36.275997,35.8204,7.259,6.486,289.67,97.18,281.77,9.269,289.9618
9507,2017-01-06 00:40:57,1590,2.5,7.3081,36.318423,35.8201,7.3029,6.451,288.09,96.75,280.24,9.219,289.66668
9507,2017-01-06 01:00:57,1591,2.5,7.1842,36.203298,35.8221,7.1823,6.472,289.05,96.79,281.16,9.249,290.47448
9507,2017-01-06 01:20:57,1592,2.5,7.1838,36.199423,35.8183,7.1805,6.457,288.36,96.56,280.5,9.227,290.48523
9507,2017-01-06 01:40:57,1593,2.5,7.152,36.168436,35.8172,7.1344,6.443,287.76,96.29,279.91,9.208,290.69662
9507,2017-01-06 02:00:57,1594,2.5,7.12,36.132298,35.8106,7.1148,6.412,286.37,95.75,278.56,9.164,290.92142
9507,2017-01-06 02:20:58,1595,2.5,7.1706,36.159632,35.7881,7.1666,6.36,284.03,95.06,276.29,9.089,290.63622
9507,2017-01-06 02:40:57,1596,2.5,7.1459,36.126312,35.7771,7.1364,6.36,284.05,95.01,276.31,9.09,290.8226
9507,2017-01-06 03:00:57,1597,2.5,7.0877,36.074891,35.7808,7.0874,6.356,283.88,94.83,276.14,9.084,291.19797
9507,2017-01-06 03:20:58,1598,2.5,7.1247,36.094704,35.7642,7.1216,6.336,282.98,94.6,275.28,9.055,290.98949
9507,2017-01-06 03:40:58,1599,2.5,7.0558,36.034864,35.7698,7.0572,6.325,282.46,94.28,274.77,9.039,291.43256
9507,2017-01-06 04:00:58,1600,2.5,7.0977,36.056484,35.7501,7.0963,6.319,282.19,94.27,274.5,9.03,291.19756
9507,2017-01-06 04:20:58,1601,2.5,7.1213,36.056189,35.7253,7.117,6.307,281.68,94.13,274.02,9.014,291.09511
9507,2017-01-06 04:40:58,1602,2.5,7.2925,36.163609,35.6663,7.2883,6.334,282.86,94.86,275.18,9.051,290.09574
9507,2017-01-06 05:00:57,1603,2.5,7.2774,36.151054,35.6681,7.2761,6.34,283.13,94.92,275.45,9.06,290.19069
9507,2017-01-06 05:20:57,1604,2.5,7.2323,36.115393,35.6755,7.2317,6.335,282.94,94.76,275.26,9.054,290.47089
9507,2017-01-06 05:40:57,1605,2.5,7.1874,36.080156,35.6831,7.1882,6.33,282.7,94.59,275.02,9.046,290.74946
9507,2017-01-06 06:00:57,1606,2.5,7.1177,36.023724,35.6932,7.1172,6.314,281.99,94.21,274.33,9.024,291.18746
9507,2017-01-06 06:20:58,1607,2.5,7.0466,35.96159,35.6984,7.0458,6.308,281.74,93.97,274.07,9.015,291.64626
9507,2017-01-06 06:40:58,1608,2.5,7.1337,36.038664,35.6931,7.1315,6.311,281.84,94.19,274.18,9.019,291.08207
9507,2017-01-06 07:00:57,1609,2.5,7.1071,36.014117,35.6936,7.1064,6.315,282.03,94.2,274.37,9.025,291.25643
9507,2017-01-06 07:20:58,1610,2.5,7.0559,35.963521,35.6908,7.0544,6.312,281.88,94.04,274.21,9.02,291.6006
9507,2017-01-06 07:40:58,1611,2.5,6.9913,35.906635,35.695,6.9928,6.309,281.77,93.87,274.1,9.017,292.01941
9507,2017-01-06 08:00:58,1612,2.5,6.9372,35.849492,35.688,6.9372,6.301,281.41,93.62,273.75,9.005,292.39406
9507,2017-01-06 08:20:58,1613,2.5,6.9483,35.865339,35.694,6.9447,6.301,281.39,93.64,273.73,9.004,292.30726
9507,2017-01-06 08:40:58,1614,2.5,6.9749,35.890489,35.6942,6.9731,6.304,281.55,93.76,273.89,9.009,292.13021
9507,2017-01-06 09:00:58,1615,2.5,6.9557,35.868906,35.6903,6.9542,6.311,281.83,93.81,274.17,9.019,292.26622
9507,2017-01-06 09:20:58,1616,2.5,7.0146,35.940284,35.7081,7.009,6.307,281.68,93.89,274.02,9.014,291.8374
9507,2017-01-06 09:40:58,1617,2.5,6.9097,35.825289,35.6897,6.9112,6.314,281.97,93.75,274.3,9.023,292.57296
9507,2017-01-06 10:00:58,1618,2.5,6.9144,35.826049,35.6857,6.9133,6.321,282.29,93.87,274.61,9.033,292.5504
9507,2017-01-06 10:20:58,1619,2.5,7.0097,35.91822,35.6888,7.0062,6.324,282.44,94.12,274.76,9.038,291.9112
9507,2017-01-06 10:40:58,1620,2.5,7.0581,35.968439,35.694,7.0589,6.332,282.81,94.35,275.11,9.05,291.57928
9507,2017-01-06 11:00:58,1621,2.5,7.0686,35.97324,35.6884,7.066,6.344,283.33,94.55,275.62,9.066,291.52188
9507,2017-01-06 11:20:58,1622,2.5,7.2416,36.167429,35.7231,7.2377,6.353,283.71,95.07,275.99,9.079,290.30858
9507,2017-01-06 11:40:57,1623,2.5,7.2507,36.171477,35.7182,7.2432,6.367,284.36,95.3,276.63,9.099,290.25961
9507,2017-01-06 12:00:57,1624,2.5,7.458,36.445934,35.8047,7.4674,6.387,285.22,96.1,277.46,9.127,288.72256
9507,2017-01-06 12:20:57,1625,2.5,7.8549,36.938799,35.9315,7.8096,6.394,285.58,97.16,277.79,9.138,285.90009
9507,2017-01-06 12:40:55,1626,2.5,7.5422,36.530022,35.8096,7.545,6.459,288.45,97.37,280.6,9.23,288.16638
9507,2017-01-06 13:00:56,1627,2.5,7.4755,36.44499,35.7856,7.5011,6.498,290.22,97.81,282.32,9.287,288.64952
9507,2017-01-06 13:20:57,1628,2.5,8.3599,37.606798,36.1312,8.3451,6.405,286.06,98.56,278.24,9.154,282.29952
9507,2017-01-06 13:40:54,1629,2.5,8.5245,37.817335,36.1871,8.475,6.408,286.2,99.01,278.37,9.158,281.16176
9507,2017-01-06 14:00:54,1630,2.5,8.1312,37.28226,36.018,8.1259,6.433,287.29,98.41,279.45,9.193,283.96767
9507,2017-01-06 14:20:55,1631,2.5,8.8962,38.365595,36.388,8.8754,6.344,283.33,98.95,275.55,9.066,278.47125
9507,2017-01-06 14:40:53,1632,2.5,8.9389,38.401476,36.3821,8.9342,6.393,285.53,99.81,277.69,9.137,278.22343
9507,2017-01-06 15:00:53,1633,2.5,9.2764,38.860314,36.5192,9.2787,6.356,283.84,100.04,276.04,9.083,275.91172
9507,2017-01-06 15:20:52,1634,2.5,9.231,38.806869,36.5096,9.2365,6.319,282.19,99.36,274.44,9.03,276.20299
9507,2017-01-06 15:40:52,1635,2.5,9.2479,38.858868,36.547,9.2666,6.399,285.8,100.69,277.94,9.145,276.02766
9507,2017-01-06 16:00:52,1636,2.5,9.428,39.066287,36.5797,9.4219,6.419,286.66,101.41,278.77,9.173,274.88666
9507,2017-01-06 16:20:51,1637,2.5,9.3311,38.923461,36.5295,9.3278,6.496,290.11,102.38,282.13,9.283,275.56446
9507,2017-01-06 16:40:52,1638,2.5,9.2333,38.829272,36.5308,9.2319,6.492,289.94,102.11,281.96,9.278,276.14709
9507,2017-01-06 17:00:52,1639,2.5,9.5982,39.337706,36.6887,9.5882,6.359,283.97,100.91,276.15,9.087,273.66275
9507,2017-01-06 17:20:51,1640,2.5,9.1038,38.873748,36.7109,9.226,6.345,283.37,99.63,275.54,9.068,276.56594
9507,2017-01-06 17:40:52,1641,2.5,8.6052,38.026082,36.3268,8.6406,6.594,294.47,102.14,286.38,9.423,280.37871
9507,2017-01-06 18:00:54,1642,2.5,8.9123,38.231068,36.2292,8.7804,6.774,302.54,105.59,294.27,9.681,278.69337
9507,2017-01-06 18:20:53,1643,2.5,7.5236,36.60099,35.9064,7.5814,6.902,308.24,104.08,299.83,9.864,288.08288
9507,2017-01-06 18:40:56,1644,2.5,7.4171,36.403213,35.8002,7.3724,6.888,307.62,103.54,299.24,9.844,288.99809
9507,2017-01-06 19:00:57,1645,2.5,7.2083,36.170895,35.7614,7.1855,6.921,309.07,103.52,300.66,9.89,290.44553
9507,2017-01-06 19:20:57,1646,2.5,7.1478,36.086903,35.7317,7.1459,6.924,309.22,103.4,300.8,9.895,290.90684
9507,2017-01-06 19:40:57,1647,2.5,7.0757,35.991686,35.7014,7.0744,6.944,310.13,103.52,301.69,9.924,291.44734
9507,2017-01-06 20:00:58,1648,2.5,7.0499,35.971836,35.7063,7.0507,6.925,309.25,103.17,300.84,9.896,291.60737
9507,2017-01-06 20:20:58,1649,2.5,7.0566,35.99368,35.7235,7.0548,6.863,306.48,102.27,298.14,9.807,291.52643
9507,2017-01-06 20:40:58,1650,2.5,6.9587,35.888209,35.7085,6.9611,6.896,307.98,102.53,299.6,9.855,292.20686
9507,2017-01-06 21:00:58,1651,2.5,7.0511,36.004106,35.7407,7.0506,6.919,309.02,103.11,300.6,9.889,291.52583
9507,2017-01-06 21:20:58,1652,2.5,7.0035,35.973071,35.7558,7.0026,6.946,310.22,103.41,301.76,9.927,291.80822
9507,2017-01-06 21:40:58,1653,2.5,7.0236,35.992688,35.7566,7.0222,7.012,313.17,104.44,304.63,10.021,291.67334
9507,2017-01-06 22:00:58,1654,2.5,7.0172,35.989643,35.7599,7.015,6.977,311.59,103.9,303.1,9.971,291.7086
9507,2017-01-06 22:20:58,1655,2.5,6.9927,35.963938,35.757,6.991,6.94,309.94,103.3,301.5,9.918,291.87749
9507,2017-01-06 22:40:58,1656,2.5,7.0184,35.98812,35.757,7.006,6.982,311.83,103.99,303.33,9.978,291.70726
9507,2017-01-06 23:00:58,1657,2.5,7.0042,35.98859,35.7723,7.0001,7.016,313.32,104.46,304.78,10.026,291.76835
9507,2017-01-06 23:20:58,1658,2.5,6.9267,35.919224,35.7762,6.9287,7.019,313.46,104.32,304.91,10.031,292.27414
9507,2017-01-06 23:40:58,1659,2.5,7.1271,36.156644,35.8301,7.1016,6.948,310.3,103.78,301.83,9.929,290.83298
9507,2017-01-07 00:00:57,1660,2.5,7.3058,36.396224,35.908,7.2947,6.874,306.99,103.15,298.6,9.823,289.49543
9507,2017-01-07 00:20:57,1661,2.5,8.4145,37.766516,36.2461,8.3807,6.461,288.54,99.61,280.63,9.233,281.72438
9507,2017-01-07 00:40:54,1662,2.5,8.2893,37.614974,36.2128,8.2768,6.285,280.69,96.61,272.99,8.982,282.57332
9507,2017-01-07 01:00:54,1663,2.5,7.2701,36.385227,35.9331,7.2881,6.575,293.66,98.6,285.63,9.397,289.67571
9507,2017-01-07 01:20:57,1664,2.5,6.9778,36.03288,35.8489,6.9928,6.85,305.94,101.99,297.58,9.79,291.77922
9507,2017-01-07 01:40:58,1665,2.5,6.8247,35.884421,35.844,6.8458,6.921,309.1,102.68,300.65,9.891,292.80682
9507,2017-01-07 02:00:58,1666,2.5,6.9149,35.979113,35.8549,6.9318,6.928,309.41,103,300.95,9.901,292.1834
9507,2017-01-07 02:20:58,1667,2.5,7.5342,36.677145,35.9786,7.5034,6.811,304.18,102.78,295.86,9.734,287.86204
9507,2017-01-07 02:40:56,1668,2.5,7.8028,37.056182,36.1128,7.8175,6.657,297.3,101.15,289.15,9.513,285.85467
9507,2017-01-07 03:00:56,1669,2.5,8.0213,37.296888,36.1472,7.9989,6.542,292.15,99.91,284.14,9.349,284.39453
9507,2017-01-07 03:20:55,1670,2.5,7.9946,37.317094,36.1967,7.9754,6.472,289.02,98.81,281.09,9.249,284.46096
9507,2017-01-07 03:40:55,1671,2.5,7.5048,36.644873,35.9739,7.4725,6.581,293.92,99.24,285.89,9.405,288.06241
9507,2017-01-07 04:00:56,1672,2.5,8.2785,37.664234,36.2768,8.2503,6.419,286.67,98.69,278.8,9.173,282.50924
9507,2017-01-07 04:20:54,1673,2.5,7.8094,37.18077,36.2413,7.877,6.411,286.33,97.52,278.46,9.163,285.54491
9507,2017-01-07 04:40:56,1674,2.5,8.0261,37.370531,36.2217,8.0149,6.391,285.44,97.68,277.61,9.134,284.20943
9507,2017-01-07 05:00:55,1675,2.5,7.5239,36.819423,36.1448,7.5854,6.464,288.69,97.63,280.76,9.238,287.57857
9507,2017-01-07 05:20:56,1676,2.5,7.9674,37.370003,36.2821,8.0033,6.381,284.98,97.43,277.14,9.119,284.45587
9507,2017-01-07 05:40:55,1677,2.5,8.1795,37.566291,36.274,8.1597,6.282,280.54,96.36,272.83,8.977,283.13566
9507,2017-01-07 06:00:55,1678,2.5,7.8014,37.151877,36.2182,7.8345,6.288,280.81,95.61,273.09,8.986,285.6437
9507,2017-01-07 06:20:56,1679,2.5,7.5852,36.98536,36.2622,7.6791,6.333,282.84,95.86,275.05,9.051,286.93661
9507,2017-01-07 06:40:56,1680,2.5,8.2771,37.695019,36.3113,8.2117,6.228,278.15,95.77,270.51,8.901,282.44697
9507,2017-01-07 07:00:54,1681,2.5,7.5644,36.861216,36.1483,7.5656,6.318,282.16,95.51,274.41,9.029,287.31004
9507,2017-01-07 07:20:56,1682,2.5,7.0605,36.271555,36.0266,7.0691,6.469,288.89,96.6,280.96,9.244,290.85239
9507,2017-01-07 07:40:58,1683,2.5,7.1668,36.400653,36.0578,7.1573,6.507,290.58,97.42,282.6,9.298,290.08651
9507,2017-01-07 08:00:57,1684,2.5,7.0982,36.320268,36.041,7.1038,6.521,291.24,97.48,283.25,9.32,290.57352
9507,2017-01-07 08:20:58,1685,2.5,7.1357,36.368479,36.055,7.1418,6.513,290.87,97.44,282.88,9.308,290.29726
9507,2017-01-07 08:40:57,1686,2.5,7.1315,36.356306,36.0459,7.1311,6.514,290.93,97.45,282.94,9.31,290.34416
9507,2017-01-07 09:00:57,1687,2.5,7.157,36.383005,36.0487,7.1574,6.516,291.01,97.54,283.02,9.312,290.17059
9507,2017-01-07 09:20:57,1688,2.5,6.9168,36.098832,35.9857,6.9106,6.566,293.22,97.7,285.18,9.383,291.88948
9507,2017-01-07 09:40:58,1689,2.5,6.8764,36.050238,35.9742,6.8756,6.561,293.02,97.54,284.99,9.377,292.18298
9507,2017-01-07 10:00:58,1690,2.5,7.0885,36.290295,36.0179,7.0813,6.531,291.66,97.58,283.66,9.333,290.68613
9507,2017-01-07 10:20:58,1691,2.5,7.1856,36.413477,36.0524,7.1889,6.503,290.42,97.41,282.45,9.293,289.97512
9507,2017-01-07 10:40:57,1692,2.5,7.8022,37.094116,36.1546,7.7674,6.32,282.24,96.05,274.49,9.031,285.77129
9507,2017-01-07 11:00:56,1693,2.5,7.7498,37.046233,36.157,7.7377,6.271,280.05,95.2,272.36,8.961,286.10101
9507,2017-01-07 11:20:56,1694,2.5,7.7843,37.104019,36.184,7.78,6.286,280.75,95.53,273.04,8.984,285.82455
9507,2017-01-07 11:40:56,1695,2.5,7.7251,37.019576,36.1537,7.7223,6.324,282.41,95.95,274.66,9.037,286.266
9507,2017-01-07 12:00:56,1696,2.5,7.9594,37.328628,36.2457,7.9534,6.272,280.1,95.72,272.4,8.963,284.58237
9507,2017-01-07 12:20:55,1697,2.5,7.8132,37.126252,36.1781,7.8188,6.267,279.9,95.3,272.21,8.957,285.65216
9507,2017-01-07 12:40:56,1698,2.5,7.5608,36.82397,36.1114,7.5619,6.366,284.3,96.2,276.5,9.097,287.41108
9507,2017-01-07 13:00:56,1699,2.5,7.6019,36.880551,36.1304,7.5989,6.404,285.98,96.87,278.13,9.151,287.10628
9507,2017-01-07 13:20:56,1700,2.5,7.6602,36.952494,36.1482,7.6672,6.374,284.68,96.57,276.86,9.11,286.69411
9507,2017-01-07 13:40:56,1701,2.5,7.985,37.321077,36.211,7.9615,6.392,285.45,97.58,277.61,9.134,284.49229
9507,2017-01-07 14:00:55,1702,2.5,8.4488,37.918673,36.3735,8.3931,6.404,285.98,98.89,278.12,9.151,281.25062
