site,deployment,file,seafet_no,time_GMT,V_batt,V_therm,V_int,V_ext,E0int25,E0ext25,SF_T_degrC,sal_AVGdiscr,TA_AVGdiscr,pHint_tot,pHext_tot,pH_diff_IntExt
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 17:40:01,9.52,1.390292,0.068548,-0.916624,-0.401506412,-1.416089637,13.44613999,37.125,2551.86375,8.042290592,8.031897831,0.010392761
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 18:00:01,9.52,1.390819,0.068978,-0.916152,-0.401506412,-1.416089637,13.43250263,37.125,2551.86375,8.049971228,8.040404123,0.009567105
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 18:20:01,9.52,1.39132,0.069194,-0.91595,-0.401506412,-1.416089637,13.41954067,37.125,2551.86375,8.053883107,8.044152545,0.009730562
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 18:40:01,9.51,1.391948,0.069273,-0.915891,-0.401506412,-1.416089637,13.40329649,37.125,2551.86375,8.055414548,8.045435918,0.00997863
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 19:00:01,9.51,1.392579,0.069136,-0.916002,-0.401506412,-1.416089637,13.38697868,37.125,2551.86375,8.053147625,8.043730429,0.009417196
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 19:20:00,9.51,1.39336,0.068938,-0.916206,-0.401506412,-1.416089637,13.36678734,37.125,2551.86375,8.049841278,8.040447398,0.00939388
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 19:40:01,9.51,1.394933,0.069552,-0.915615,-0.401506412,-1.416089637,13.3261387,37.125,2551.86375,8.060997965,8.051458791,0.009539173
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 20:00:01,9.51,1.395912,0.069532,-0.915668,-0.401506412,-1.416089637,13.3008523,37.125,2551.86375,8.060867841,8.050909311,0.00995853
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 20:20:01,9.51,1.396439,0.069237,-0.915901,-0.401506412,-1.416089637,13.28724445,37.125,2551.86375,8.055796676,8.047015766,0.008780909
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 20:40:01,9.51,1.397041,0.069173,-0.915871,-0.401506412,-1.416089637,13.27170335,37.125,2551.86375,8.054806564,8.047778773,0.007027791
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 21:00:01,9.51,1.396053,0.069264,-0.915842,-0.401506412,-1.416089637,13.29721122,37.125,2551.86375,8.056184495,8.047903039,0.008281456
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 21:20:01,9.51,1.390626,0.069511,-0.915576,-0.401506412,-1.416089637,13.43749663,37.125,2551.86375,8.059300824,8.050458018,0.008842807
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 21:40:01,9.51,1.394619,0.069644,-0.915398,-0.401506412,-1.416089637,13.33425096,37.125,2551.86375,8.062545298,8.055153392,0.007391906
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 22:00:01,9.51,1.396835,0.069521,-0.91563,-0.401506412,-1.416089637,13.277021,37.125,2551.86375,8.060883293,8.051938838,0.008944455
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 22:20:01,9.51,1.398983,0.069623,-0.915537,-0.401506412,-1.416089637,13.22159347,37.125,2551.86375,8.063164591,8.05441508,0.008749511
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 22:40:00,9.51,1.400447,0.06922,-0.915977,-0.401506412,-1.416089637,13.18384202,37.125,2551.86375,8.05640277,8.047242559,0.009160211
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 23:00:01,9.51,1.400895,0.068447,-0.91675,-0.401506412,-1.416089637,13.17229385,37.125,2551.86375,8.042897566,8.033810898,0.009086668
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 23:20:01,9.51,1.40143,0.068434,-0.916774,-0.401506412,-1.416089637,13.15850564,37.125,2551.86375,8.042788838,8.033596339,0.009192499
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/14 23:40:01,9.51,1.403382,0.068798,-0.916442,-0.401506412,-1.416089637,13.10822166,37.125,2551.86375,8.049635479,8.040199674,0.009435805
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 00:00:01,9.51,1.405294,0.069006,-0.916257,-0.401506412,-1.416089637,13.05900393,37.125,2551.86375,8.053728185,8.044200453,0.009527732
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 00:20:01,9.51,1.407327,0.069301,-0.916003,-0.401506412,-1.416089637,13.0067102,37.125,2551.86375,8.059381528,8.049464139,0.00991739
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 00:40:01,9.51,1.409706,0.069393,-0.915911,-0.401506412,-1.416089637,12.94556688,37.125,2551.86375,8.061538733,8.052009718,0.009529015
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 01:00:01,9.51,1.412488,0.069484,-0.915862,-0.401506412,-1.416089637,12.87413445,37.125,2551.86375,8.063769705,8.053954133,0.009815572
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 01:20:01,9.51,1.415638,0.069525,-0.91587,-0.401506412,-1.416089637,12.79334149,37.125,2551.86375,8.065202926,8.055036124,0.010166802
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 01:40:01,9.51,1.41674,0.069634,-0.915781,-0.401506412,-1.416089637,12.76509883,37.125,2551.86375,8.067372839,8.057032457,0.010340382
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 02:00:01,9.51,1.418211,0.069514,-0.915904,-0.401506412,-1.416089637,12.72741695,37.125,2551.86375,8.065589281,8.055434676,0.010154605
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 02:20:00,9.51,1.419056,0.069309,-0.916111,-0.401506412,-1.416089637,12.70578014,37.125,2551.86375,8.062165478,8.052112617,0.010052861
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 02:40:01,9.51,1.421022,0.069311,-0.916129,-0.401506412,-1.416089637,12.65546505,37.125,2551.86375,8.062643203,8.052556168,0.010087036
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 03:00:01,9.51,1.421129,0.069215,-0.916208,-0.401506412,-1.416089637,12.65272766,37.125,2551.86375,8.060974417,8.05120448,0.009769937
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 03:20:01,9.51,1.423508,0.06917,-0.916259,-0.401506412,-1.416089637,12.59189301,37.125,2551.86375,8.060715548,8.05122469,0.009490858
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 03:40:01,9.51,1.42279,0.068955,-0.916503,-0.401506412,-1.416089637,12.61024786,37.125,2551.86375,8.056762336,8.04664391,0.010118426
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 04:00:01,9.51,1.420079,0.06865,-0.916784,-0.401506412,-1.416089637,12.67959441,37.125,2551.86375,8.050776021,8.040642083,0.010133939
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 04:20:01,9.51,1.417373,0.06841,-0.917035,-0.401506412,-1.416089637,12.7488811,37.125,2551.86375,8.045938957,8.03517246,0.010766497
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 04:40:01,9.5,1.41585,0.068353,-0.917033,-0.401506412,-1.416089637,12.78790735,37.125,2551.86375,8.044593482,8.034619747,0.009973735
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 05:00:01,9.5,1.411635,0.068328,-0.917012,-0.401506412,-1.416089637,12.89602881,37.125,2551.86375,8.043209657,8.033360883,0.009848774
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 05:20:01,9.5,1.410851,0.068327,-0.917121,-0.401506412,-1.416089637,12.91615821,37.125,2551.86375,8.043016521,8.031137285,0.011879237
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 05:40:01,9.5,1.412264,0.067599,-0.917847,-0.401506412,-1.416089637,12.8798833,37.125,2551.86375,8.030505485,8.018891441,0.011614044
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 06:00:01,9.5,1.412154,0.067853,-0.917658,-0.401506412,-1.416089637,12.88270657,37.125,2551.86375,8.034956422,8.022179195,0.012777227
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 06:20:01,9.5,1.413697,0.068026,-0.917529,-0.401506412,-1.416089637,12.84311427,37.125,2551.86375,8.038349241,8.025047394,0.013301847
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 06:40:01,9.5,1.41536,0.068284,-0.917274,-0.401506412,-1.416089637,12.80046803,37.125,2551.86375,8.043267738,8.030182916,0.013084822
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 07:00:01,9.5,1.419468,0.06808,-0.917561,-0.401506412,-1.416089637,12.69523301,37.125,2551.86375,8.040589262,8.026706644,0.013882618
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 07:20:01,9.5,1.419755,0.068457,-0.917193,-0.401506412,-1.416089637,12.68788679,37.125,2551.86375,8.047300497,8.033305599,0.013994898
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 07:40:00,9.5,1.424083,0.068404,-0.917244,-0.401506412,-1.416089637,12.5771972,37.125,2551.86375,8.047333532,8.034072758,0.013260774
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 08:00:01,9.5,1.419792,0.067884,-0.917662,-0.401506412,-1.416089637,12.68693977,37.125,2551.86375,8.037205708,8.025050507,0.012155201
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 08:20:01,9.5,1.41833,0.068476,-0.917038,-0.401506412,-1.416089637,12.72436947,37.125,2551.86375,8.047316614,8.035488869,0.011827746
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 08:40:01,9.5,1.417407,0.067999,-0.9176,-0.401506412,-1.416089637,12.74801012,37.125,2551.86375,8.03870141,8.025225698,0.013475712
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 09:00:01,9.5,1.417644,0.067854,-0.917737,-0.401506412,-1.416089637,12.74193912,37.125,2551.86375,8.036198151,8.02290185,0.013296301
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 09:20:00,9.5,1.41109,0.068173,-0.917329,-0.401506412,-1.416089637,12.9100212,37.125,2551.86375,8.040356838,8.02756513,0.012791708
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 09:40:01,9.5,1.410654,0.068486,-0.916995,-0.401506412,-1.416089637,12.92121715,37.125,2551.86375,8.045773587,8.033280901,0.012492687
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 10:00:01,9.5,1.404417,0.068558,-0.916897,-0.401506412,-1.416089637,13.08157482,37.125,2551.86375,8.045642472,8.032590557,0.013051915
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 10:20:01,9.5,1.393175,0.069254,-0.916026,-0.401506412,-1.416089637,13.37156963,37.125,2551.86375,8.055357895,8.043541294,0.011816602
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 10:40:01,9.5,1.390164,0.069919,-0.915485,-0.401506412,-1.416089637,13.44945271,37.125,2551.86375,8.066370764,8.051877145,0.014493619
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 11:00:01,9.5,1.392102,0.069721,-0.91568,-0.401506412,-1.416089637,13.39931364,37.125,2551.86375,8.063328832,8.049207251,0.014121581
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 11:20:01,9.5,1.392379,0.069576,-0.915789,-0.401506412,-1.416089637,13.39215029,37.125,2551.86375,8.060841361,8.047398572,0.01344279
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 11:40:01,9.5,1.39428,0.069044,-0.91629,-0.401506412,-1.416089637,13.3430102,37.125,2551.86375,8.051913543,8.039328983,0.012584559
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 12:00:01,9.5,1.401268,0.06891,-0.91659,-0.401506412,-1.416089637,13.16268047,37.125,2551.86375,8.051131303,8.036772269,0.014359034
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 12:20:01,9.5,1.40337,0.068528,-0.916913,-0.401506412,-1.416089637,13.10853067,37.125,2551.86375,8.044879183,8.031902623,0.012976559
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 12:40:01,9.5,1.40282,0.068417,-0.917018,-0.401506412,-1.416089637,13.12269511,37.125,2551.86375,8.042801523,8.029840645,0.012960878
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 13:00:01,9.5,1.399198,0.069156,-0.916165,-0.401506412,-1.416089637,13.21604805,37.125,2551.86375,8.054994406,8.043446746,0.01154766
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 13:20:01,9.5,1.40025,0.068826,-0.916472,-0.401506412,-1.416089637,13.18892074,37.125,2551.86375,8.049423512,8.038453258,0.010970254
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 13:40:01,9.5,1.396806,0.068578,-0.916757,-0.401506412,-1.416089637,13.27776964,37.125,2551.86375,8.044284162,8.032097359,0.012186803
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 14:00:01,9.5,1.397379,0.068772,-0.916606,-0.401506412,-1.416089637,13.26297919,37.125,2551.86375,8.047826731,8.034977416,0.012849316
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 14:20:01,9.5,1.396991,0.068597,-0.916798,-0.401506412,-1.416089637,13.27299401,37.125,2551.86375,8.044660089,8.031447934,0.013212155
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 14:40:01,9.5,1.396636,0.06815,-0.917335,-0.401506412,-1.416089637,13.28215835,37.125,2551.86375,8.036715164,8.021861142,0.014854022
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 15:00:01,9.5,1.396694,0.069156,-0.916188,-0.401506412,-1.416089637,13.28066099,37.125,2551.86375,8.054429074,8.04206551,0.012363564
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 15:20:01,9.5,1.396897,0.068841,-0.916583,-0.401506412,-1.416089637,13.2754205,37.125,2551.86375,8.048932285,8.035194421,0.013737864
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 15:40:01,9.5,1.397501,0.068681,-0.916671,-0.401506412,-1.416089637,13.25983051,37.125,2551.86375,8.046252912,8.033881138,0.012371774
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 16:00:00,9.5,1.398412,0.068931,-0.916657,-0.401506412,-1.416089637,13.23632327,37.125,2551.86375,8.050857417,8.034482063,0.016375355
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 16:20:01,9.5,1.400048,0.069205,-0.916306,-0.401506412,-1.416089637,13.19412875,37.125,2551.86375,8.056048679,8.041296348,0.01475233
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 16:40:01,9.5,1.400542,0.068499,-0.916809,-0.401506412,-1.416089637,13.18139302,37.125,2551.86375,8.043733584,8.032635211,0.011098373
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 17:00:01,9.5,1.401736,0.068638,-0.916723,-0.401506412,-1.416089637,13.15062056,37.125,2551.86375,8.046448602,8.034612996,0.011835607
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 17:20:01,9.5,1.402381,0.068493,-0.916847,-0.401506412,-1.416089637,13.13400302,37.125,2551.86375,8.044040946,8.032680661,0.011360285
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 17:40:01,9.5,1.403439,0.069126,-0.916227,-0.401506412,-1.416089637,13.10675388,37.125,2551.86375,8.055423076,8.044007129,0.011415947
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 18:00:01,9.5,1.403861,0.069223,-0.916089,-0.401506412,-1.416089637,13.09588816,37.125,2551.86375,8.057226073,8.046601052,0.010625021
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 18:20:01,9.5,1.403804,0.068623,-0.916638,-0.401506412,-1.416089637,13.0973557,37.125,2551.86375,8.046649253,8.036912839,0.009736414
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 18:40:01,9.5,1.404017,0.068231,-0.917199,-0.401506412,-1.416089637,13.09187188,37.125,2551.86375,8.039795186,8.027118079,0.012677107
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 19:00:01,9.5,1.404599,0.068152,-0.917264,-0.401506412,-1.416089637,13.07689017,37.125,2551.86375,8.038534545,8.026199074,0.012335471
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 19:20:01,9.49,1.405285,0.068176,-0.917278,-0.401506412,-1.416089637,13.05923552,37.125,2551.86375,8.039110734,8.026218221,0.012892513
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 19:40:01,9.49,1.40558,0.068114,-0.917271,-0.401506412,-1.416089637,13.0516449,37.125,2551.86375,8.038084996,8.026455707,0.011629289
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 20:00:01,9.49,1.406298,0.06804,-0.91736,-0.401506412,-1.416089637,13.03317362,37.125,2551.86375,8.036942479,8.025166327,0.011776152
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 20:20:01,9.49,1.407092,0.068069,-0.917352,-0.401506412,-1.416089637,13.01275294,37.125,2551.86375,8.037630771,8.025614407,0.012016364
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 20:40:01,9.49,1.407948,0.068003,-0.917342,-0.401506412,-1.416089637,12.99074448,37.125,2551.86375,8.036659725,8.026121626,0.010538099
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 21:00:01,9.49,1.408442,0.068153,-0.917134,-0.401506412,-1.416089637,12.97804654,37.125,2551.86375,8.039412221,8.029976359,0.009435862
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 21:20:01,9.49,1.409127,0.067987,-0.917409,-0.401506412,-1.416089637,12.96044293,37.125,2551.86375,8.036641364,8.025397293,0.011244071
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 21:40:01,9.49,1.409657,0.067781,-0.917446,-0.401506412,-1.416089637,12.9468257,37.125,2551.86375,8.033130905,8.024950318,0.008180587
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 22:00:01,9.49,1.407625,0.067801,-0.917414,-0.401506412,-1.416089637,12.99904825,37.125,2551.86375,8.033029777,8.024728591,0.008301186
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 22:20:01,9.49,1.401533,0.069301,-0.915794,-0.401506412,-1.416089637,13.15585141,37.125,2551.86375,8.058073762,8.050887301,0.007186461
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 22:40:01,9.49,1.401002,0.069284,-0.915963,-0.401506412,-1.416089637,13.16953599,37.125,2551.86375,8.057654598,8.047705384,0.009949214
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 23:00:00,9.49,1.403865,0.068976,-0.916354,-0.401506412,-1.416089637,13.09578517,37.125,2551.86375,8.052878121,8.041936834,0.010941287
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 23:20:01,9.49,1.405834,0.069234,-0.916188,-0.401506412,-1.416089637,13.04510992,37.125,2551.86375,8.057864827,8.045625475,0.012239352
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/15 23:40:01,9.49,1.409655,0.069452,-0.916046,-0.401506412,-1.416089637,12.94687708,37.125,2551.86375,8.062566562,8.04961175,0.012954812
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 00:00:01,9.49,1.412148,0.068791,-0.91668,-0.401506412,-1.416089637,12.88286057,37.125,2551.86375,8.051482459,8.039409048,0.012073411
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 00:20:01,9.49,1.413636,0.068519,-0.916993,-0.401506412,-1.416089637,12.84467906,37.125,2551.86375,8.047023342,8.034469344,0.012553999
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 00:40:01,9.49,1.414529,0.06876,-0.916765,-0.401506412,-1.416089637,12.82177507,37.125,2551.86375,8.051470704,8.038832627,0.012638077
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 01:00:01,9.49,1.415294,0.06869,-0.916827,-0.401506412,-1.416089637,12.80216005,37.125,2551.86375,8.050408637,8.038035724,0.012372912
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 01:20:00,9.49,1.416086,0.068443,-0.917059,-0.401506412,-1.416089637,12.78185853,37.125,2551.86375,8.046232621,8.034252601,0.01198002
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 01:40:01,9.49,1.416683,0.068915,-0.916609,-0.401506412,-1.416089637,12.76655938,37.125,2551.86375,8.054686183,8.042415208,0.012270974
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 02:00:01,9.49,1.417133,0.068659,-0.916878,-0.401506412,-1.416089637,12.75502956,37.125,2551.86375,8.05027455,8.037847373,0.012427177
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 02:20:01,9.49,1.41778,0.068311,-0.917188,-0.401506412,-1.416089637,12.73845557,37.125,2551.86375,8.044284777,8.032632341,0.011652436
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 02:40:01,9.49,1.418594,0.068086,-0.917415,-0.401506412,-1.416089637,12.71760915,37.125,2551.86375,8.040500003,8.028944216,0.011555788
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 03:00:01,9.49,1.419391,0.06851,-0.917013,-0.401506412,-1.416089637,12.69720408,37.125,2551.86375,8.048153516,8.036338933,0.011814583
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 03:20:01,9.49,1.419889,0.068114,-0.917398,-0.401506412,-1.416089637,12.68445711,37.125,2551.86375,8.041282688,8.029742674,0.011540015
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 03:40:01,9.49,1.420584,0.068224,-0.917292,-0.401506412,-1.416089637,12.66667151,37.125,2551.86375,8.043377429,8.031879362,0.011498067
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 04:00:01,9.49,1.420809,0.068249,-0.917228,-0.401506412,-1.416089637,12.66091454,37.125,2551.86375,8.043868512,8.033094554,0.010773958
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 04:20:01,9.49,1.421247,0.068051,-0.917427,-0.401506412,-1.416089637,12.64970899,37.125,2551.86375,8.040474768,8.029754056,0.010720713
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 04:40:01,9.48,1.417892,0.067929,-0.917417,-0.401506412,-1.416089637,12.7355869,37.125,2551.86375,8.037575584,8.02863852,0.008937064
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 05:00:01,9.48,1.416775,0.06735,-0.917957,-0.401506412,-1.416089637,12.76420202,37.125,2551.86375,8.027120407,8.018689435,0.008430973
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 05:20:01,9.48,1.415485,0.067289,-0.91813,-0.401506412,-1.416089637,12.79726356,37.125,2551.86375,8.025758739,8.015144079,0.01061466
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 05:40:01,9.48,1.414907,0.068446,-0.917028,-0.401506412,-1.416089637,12.81208225,37.125,2551.86375,8.046021543,8.034343658,0.011677885
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 06:00:00,9.48,1.414983,0.068083,-0.917506,-0.401506412,-1.416089637,12.81013359,37.125,2551.86375,8.039640945,8.025948609,0.013692336
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 06:20:01,9.48,1.415223,0.068107,-0.917558,-0.401506412,-1.416089637,12.80398029,37.125,2551.86375,8.040117534,8.025124649,0.014992885
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 06:40:01,9.48,1.417362,0.068476,-0.917168,-0.401506412,-1.416089637,12.7491629,37.125,2551.86375,8.047099947,8.032823685,0.014276262
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 07:00:01,9.48,1.418437,0.068205,-0.917429,-0.401506412,-1.416089637,12.72162941,37.125,2551.86375,8.042562902,8.028636923,0.01392598
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 07:20:01,9.48,1.421257,0.068529,-0.9171,-0.401506412,-1.416089637,12.64945318,37.125,2551.86375,8.048906143,8.035524285,0.013381858
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 07:40:01,9.48,1.422047,0.067994,-0.917722,-0.401506412,-1.416089637,12.62924681,37.125,2551.86375,8.039647951,8.024859417,0.014788534
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 08:00:01,9.48,1.423354,0.068115,-0.917566,-0.401506412,-1.416089637,12.59582944,37.125,2551.86375,8.04207338,8.028112973,0.013960407
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 08:20:01,9.48,1.424393,0.068145,-0.917488,-0.401506412,-1.416089637,12.56927551,37.125,2551.86375,8.042834266,8.029888071,0.012946195
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 08:40:01,9.48,1.421686,0.068087,-0.917553,-0.401506412,-1.416089637,12.63847964,37.125,2551.86375,8.041207525,8.027700987,0.013506539
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 09:00:01,9.48,1.41913,0.06782,-0.917755,-0.401506412,-1.416089637,12.70388564,37.125,2551.86375,8.035929822,8.023156176,0.012773646
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 09:20:01,9.48,1.416879,0.068159,-0.917469,-0.401506412,-1.416089637,12.76153727,37.125,2551.86375,8.041403974,8.027331542,0.014072432
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 09:40:01,9.48,1.416125,0.068497,-0.917123,-0.401506412,-1.416089637,12.78085898,37.125,2551.86375,8.04719316,8.033139588,0.014053571
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 10:00:01,9.48,1.415402,0.06829,-0.917343,-0.401506412,-1.416089637,12.79939131,37.125,2551.86375,8.04338288,8.028983,0.01439988
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 10:20:00,9.48,1.414134,0.068037,-0.917591,-0.401506412,-1.416089637,12.83190525,37.125,2551.86375,8.038640668,8.024123295,0.014517373
SETE,1,SF37_SETE_2m_20161011-20161213.TXT,37,2016/11/16 10:40:01,9.48,1.412137,0.068497,-0.917074,-0.401506412,-1.416089637,12.8831429,37.125,2551.86375,8.046299772,8.032462593,0.013837178
